:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
hyperedge_general,paper_0353_general_worldwarp_propagating_3d_geometry_with_asynchronous_video_d,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0354_general_4d_gaussian_splatting_as_a_learned_dynamical_system,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0355_general_splatbright_generalizable_low_light_scene_reconstruction_fr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0356_general_geometric_photometric_event_based_3d_gaussian_ray_tracing,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0357_general_matspray_fusing_2d_material_world_knowledge_on_3d_geometry,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0358_general_chorus_multi_teacher_pretraining_for_holistic_3d_gaussian_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0359_general_animate_any_character_in_any_world,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0360_general_g3splat_geometrically_consistent_generalizable_gaussian_spl,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0361_general_fleg_feed_forward_language_embedded_gaussian_splatting_from,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0362_general_using_gaussian_splats_to_create_high_fidelity_facial_geometr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0363_general_instant_expressive_gaussian_head_avatar_via_3d_aware_express,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0364_general_flying_in_clutter_on_monocular_rgb_by_learning_in_3d_radianc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0365_general_sdfoam_signed_distance_foam_for_explicit_surface_reconstruc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0366_general_gaussian_pixel_codec_avatars_a_hybrid_representation_for_ef,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0367_general_off_the_grid_detection_of_primitives_for_feed_forward_3d_ga,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0368_general_vla_an_an_efficient_and_onboard_vision_language_action_fram,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0369_general_mvgsr_multi_view_consistent_3d_gaussian_super_resolution_vi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0370_general_broadening_view_synthesis_of_dynamic_scenes_from_constrained,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0371_general_hgs_hybrid_gaussian_splatting_with_static_dynamic_decomposi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0372_general_beyond_a_single_light_a_large_scale_aerial_dataset_for_urba,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0373_general_spherical_voronoi_directional_appearance_as_a_differentiabl,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0374_general_consistent_instance_field_for_dynamic_scene_understanding,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0375_general_gaussianplant_structure_aligned_gaussian_splatting_for_3d_r,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0376_general_asap_textured_gaussians_enhancing_textured_gaussians_with_a,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0377_general_nexels_neurally_textured_surfels_for_real_time_novel_view_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0378_general_computer_vision_training_dataset_generation_for_robotic_envi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0379_general_moment_based_3d_gaussian_splatting_resolving_volumetric_occ,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0380_general_fast_and_explicit_slice_to_volume_reconstruction_via_3d_gau,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0381_general_prior_enhanced_gaussian_splatting_for_dynamic_scene_reconstr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0382_general_long_lrm_preserving_fine_details_in_feed_forward_wide_cov,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0383_general_gaussianheadtalk_wobble_free_3d_talking_heads_with_audio_dr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0384_general_breaking_the_vicious_cycle_coherent_3d_gaussian_splatting_f,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0385_general_traceflow_dynamic_3d_reconstruction_of_specular_scenes_driv,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0386_general_gains_gaussian_based_inverse_rendering_from_sparse_multi_vi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0387_general_splatent_splatting_diffusion_latents_for_novel_view_synthes,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0396_general_nvgs_neural_visibility_for_occlusion_culling_in_3d_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0397_general_metrogs_efficient_and_stable_reconstruction_of_geometricall,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0398_general_near_coupled_neural_asset_renderer_stack,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0399_general_physgs_bayesian_inferred_gaussian_splatting_for_physical_pr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0400_general_segsplat_feed_forward_gaussian_splatting_and_open_set_seman,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0401_general_observer_actor_active_vision_imitation_learning_with_sparse,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0402_general_roboarmgs_high_quality_robotic_arm_splatting_via_b_zier_cur,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0403_general_frequency_adaptive_sharpness_regularization_for_improving_3d,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0404_general_cus_gs_a_compact_unified_structured_gaussian_splatting_fram,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0405_general_aegis_preserving_privacy_of_3d_facial_avatars_with_adversar,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0406_general_pegs_physics_event_enhanced_large_spatiotemporal_motion_rec,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0407_general_spags_sparse_view_articulated_object_reconstruction_from_si,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0408_general_roomplanner_explicit_layout_planner_for_easier_llm_driven_3,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0409_general_physmorph_gs_differentiable_shape_morphing_via_joint_optimi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0410_general_gradient_driven_natural_selection_for_compact_3d_gaussian_sp,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0411_general_one_walk_is_all_you_need_data_efficient_3d_rf_scene_reconst,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0412_general_vorion_a_risc_v_gpu_with_hardware_accelerated_3d_gaussian_r,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0413_general_optimizing_3d_gaussian_splattering_for_mobile_gpus,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0414_general_curigs_curriculum_guided_gaussian_splatting_for_sparse_view,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0415_general_interaction_aware_4d_gaussian_splatting_for_dynamic_hand_obj,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0416_general_dental3r_geometry_aware_pairing_for_intraoral_3d_reconstruc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0417_general_gen3d_generating_domain_free_3d_scenes_from_a_single_image,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0418_general_training_free_multi_view_extension_of_ic_light_for_textual_p,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0419_general_sf_recon_simplification_free_lightweight_building_reconstru,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0420_general_symgs_leveraging_local_symmetries_for_3d_gaussian_splattin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0421_general_monocular_3d_lane_detection_via_structure_uncertainty_aware,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0422_general_beyond_darkness_thermal_supervised_3d_gaussian_splatting_fo,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0423_general_tr_gaussians_high_fidelity_real_time_rendering_of_planar_tr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0424_general_neo_real_time_on_device_3d_gaussian_splatting_with_reuse_an,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0425_general_reconstructing_3d_scenes_in_native_high_dynamic_range,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0426_general_changes_in_real_time_online_scene_change_detection_with_mul,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0427_general_3d_gaussian_and_diffusion_based_gaze_redirection,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0428_general_realisticdreamer_guidance_score_distillation_for_few_shot_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0429_general_depth_consistent_3d_gaussian_splatting_via_physical_defocus,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0430_general_aha_animating_human_avatars_in_diverse_scenes_with_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0431_general_lumos3d_a_single_forward_framework_for_low_light_3d_scene_r,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0432_general_ougs_active_view_selection_via_object_aware_uncertainty_est,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0433_general_yonosplat_you_only_need_one_model_for_feedforward_3d_gaussi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0434_general_gfix_perceptually_enhanced_gaussian_splatting_video_compres,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0435_general_mugsqa_novel_multi_uncertainty_based_gaussian_splatting_qua,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0436_general_conegs_error_guided_densification_using_pixel_cones_for_imp,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0437_general_dial_gs_dynamic_instance_aware_reconstruction_for_label_fre,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0438_general_4d3r_motion_aware_neural_reconstruction_and_rendering_of_dy,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0439_general_efficient_representation_of_3d_spatial_data_for_defense_rela,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0440_general_3d_gaussian_point_encoders,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0441_general_real_to_sim_robot_policy_evaluation_with_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0442_general_carf_enhancing_multi_view_consistency_in_referring_3d_gauss,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0443_general_improving_multi_view_reconstruction_via_texture_guided_gauss,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0444_general_dentalsplat_dental_occlusion_novel_view_synthesis_from_spar,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0445_general_perchead_perceptual_head_model_for_single_image_3d_head_rec,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0446_general_object_centric_3d_gaussian_splatting_for_strawberry_plant_re,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0447_general_3d_gaussian_radiation_field_modeling_for_integrated_ris_fas,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0448_general_4d_neural_voxel_splatting_dynamic_scene_rendering_with_voxe,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0449_general_object_aware_4d_human_motion_generation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0450_general_sags_self_adaptive_alias_free_gaussian_splatting_for_dynami,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0451_general_6d_channel_knowledge_map_construction_via_bidirectional_wire,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0452_general_jogs_joint_optimization_of_pose_estimation_and_3d_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0453_general_drivingscene_a_multi_task_online_feed_forward_3d_gaussian_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0455_general_lagmemo_language_3d_gaussian_splatting_memory_for_multi_mod,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0456_general_endowave_rational_wavelet_4d_gaussian_splatting_for_endosco,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0457_general_gen_langsplat_generalized_language_gaussian_splatting_with,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0458_general_region_adaptive_learned_hierarchical_encoding_for_3d_gaussia,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0459_general_dynapose4d_high_quality_4d_dynamic_content_generation_via_p,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0460_general_dynamictree_interactive_real_tree_animation_via_sparse_voxe,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0461_general_towards_physically_executable_3d_gaussian_for_embodied_navig,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0462_general_gsworld_closed_loop_photo_realistic_simulation_suite_for_ro,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0463_general_extreme_views_3dgs_filter_for_novel_view_synthesis_from_out,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0464_general_re_activating_frozen_primitives_for_3d_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0465_general_moving_light_adaptive_colonoscopy_reconstruction_via_illumin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0466_general_openinsgaussian_open_vocabulary_instance_gaussian_segmentat,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0467_general_raindrop_gs_a_benchmark_for_3d_gaussian_splatting_under_rai,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0468_general_initialize_to_generalize_a_stronger_initialization_pipeline,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0469_general_gsplane_concise_and_accurate_planar_reconstruction_via_stru,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0470_general_2dgs_r_revisiting_the_normal_consistency_regularization_in,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0471_general_gs2pose_marry_gaussian_splatting_to_6d_object_pose_estimati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0472_general_pfgs_pose_fused_3d_gaussian_splatting_for_complete_multi_po,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0473_general_gaussgym_an_open_source_real_to_sim_framework_for_learning,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0474_general_salon3r_structure_aware_long_term_generalizable_3d_reconstr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0475_general_terra_explorable_native_3d_world_model_with_point_latents,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0476_general_gaussmart_enhanced_3d_reconstruction_through_2d_foundation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0477_general_simuli_real_time_lidar_and_camera_simulation_with_unscented,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0478_general_pags_priority_adaptive_gaussian_splatting_for_dynamic_drivi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0479_general_unigs_unified_geometry_aware_gaussian_splatting_for_multimo,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0480_general_gaussian_semantic_field_for_one_shot_lidar_global_localizati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0481_general_gs_verse_mesh_based_gaussian_splatting_for_physics_aware_in,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0483_general_high_fidelity_simulated_data_generation_for_real_world_zero,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0484_general_towards_efficient_3d_gaussian_human_avatar_compression_a_pr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0485_general_opacity_gradient_driven_density_control_for_compact_and_effi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0486_general_gesplat_robust_pose_free_3d_reconstruction_via_geometry_gui,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0487_general_p_4dgs_predictive_4d_gaussian_splatting_with_90_compressio,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0488_general_ltgs_long_term_gaussian_scene_chronology_from_sparse_view_u,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0489_general_mono4deditor_text_driven_4d_scene_editing_from_monocular_vi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0490_general_visibility_aware_densification_for_3d_gaussian_splatting_in,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0491_general_resplat_learning_recurrent_gaussian_splats,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0492_general_splat_the_net_radiance_fields_with_splattable_neural_primit,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0493_general_cvd_storm_cross_view_video_diffusion_with_spatial_temporal,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0494_general_prismgs_physically_grounded_anti_aliasing_for_high_fidelity,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0495_general_comgs_efficient_3d_object_scene_composition_via_surface_oct,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0496_general_generating_surface_for_text_to_3d_using_2d_gaussian_splattin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0497_general_capture_and_interact_rapid_3d_object_acquisition_and_render,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0498_general_architecthead_continuous_level_of_detail_control_for_3d_gau,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0499_general_sketchplan_diffusion_based_drone_planning_from_human_sketch,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0500_general_gs_share_enabling_high_fidelity_map_sharing_with_incrementa,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0501_general_from_tokens_to_nodes_semantic_guided_motion_control_for_dyn,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0502_general_gaussianmorphing_mesh_guided_3d_gaussians_for_semantic_awar,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0503_general_roi_gs_interest_based_local_quality_3d_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0504_general_lobe_gs_load_balanced_and_efficient_3d_gaussian_splatting_f,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0505_general_hart_human_aligned_reconstruction_transformer,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0506_general_llm_powered_code_analysis_and_optimization_for_gaussian_spla,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0507_general_gaussianlens_localized_high_resolution_reconstruction_via_o,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0508_general_triangle_splatting_differentiable_rendering_with_opaque_tr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0509_general_unilat3d_geometry_appearance_unified_latents_for_single_sta,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0510_general_gem_3d_gaussian_splatting_for_efficient_and_accurate_cryo_e,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0511_general_hbsplat_robust_sparse_view_gaussian_reconstruction_with_hyb,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0512_general_exgs_extreme_3d_gaussian_compression_with_diffusion_priors,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0513_general_proxy_gs_efficient_3d_gaussian_splatting_via_proxy_mesh,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0514_general_forge4d_feed_forward_4d_human_reconstruction_and_interpolat,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0515_general_crashsplat_2d_to_3d_vehicle_damage_segmentation_in_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0516_general_oraclegs_grounding_generative_priors_for_sparse_view_gaussi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0517_general_learning_unified_representation_of_3d_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0518_general_helios_hierarchical_exploration_for_language_grounded_inter,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0519_general_polysemous_language_gaussian_splatting_via_matching_based_ma,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0520_general_rigidity_aware_3d_gaussian_deformation_from_a_single_image,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0521_general_large_material_gaussian_model_for_relightable_3d_generation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0522_general_dynamic_novel_view_synthesis_in_high_dynamic_range,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0523_general_4d_driving_scene_generation_with_stereo_forcing,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0524_general_aerial_ground_image_feature_matching_via_3d_gaussian_splatti,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0525_general_bitaa_a_bi_task_adversarial_attack_for_object_detection_and,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0526_general_volsplat_rethinking_feed_forward_3d_gaussian_splatting_with,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0527_general_waveletgaussian_wavelet_domain_diffusion_for_sparse_view_3d,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0528_general_seeing_through_reflections_advancing_3d_scene_reconstructio,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0529_general_fixinggs_enhancing_3d_gaussian_splatting_via_training_free,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0530_general_from_restoration_to_reconstruction_rethinking_3d_gaussian_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0531_general_fggs_lidar_ultra_fast_gpu_accelerated_simulation_from_gene,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0532_general_smokeseer_3d_gaussian_splatting_for_smoke_removal_and_scene,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0533_general_spfsplatv2_efficient_self_supervised_pose_free_3d_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0534_general_medgs_gaussian_splatting_for_multi_modal_3d_medical_imaging,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0535_general_st_gs_vision_based_3d_semantic_occupancy_prediction_with_sp,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0536_general_3d_gaussian_flats_hybrid_2d3d_photometric_scene_reconstruc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0537_general_radargaussiandet3d_an_efficient_and_effective_gaussian_base,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0538_general_zero_shot_visual_grounding_in_3d_gaussians_via_view_retrieva,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0539_general_camera_splatting_for_continuous_view_optimization,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0540_general_fingersplat_contactless_fingerprint_3d_reconstruction_and_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
